location_id,name,brand,address,city,state,zip_code,phone,latitude,longitude,website,is_kroger_banner,status,status_basis,source,api_collected_at_utc,department_count
62000083,King Soopers - Green Valley Ranch,KINGSOOPERS,18605 Green Valley Ranch Blvd,Denver,CO,80249,3033718767,39.785361,-104.770072,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
62000150,King Soopers - King Soopers,KINGSOOPERS,4201 E Arkansas Ave,Denver,CO,80222,3033017740,39.692343,-104.938295,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,41
62000005,King Soopers - MAYFAIR,KINGSOOPERS,1355 Krameria St,Denver,CO,80220,3033991086,39.7376325,-104.9176554,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
62000035,King Soopers - Monaco Parkway,KINGSOOPERS,890 S Monaco Pkwy,Denver,CO,80224,3033331535,39.7007781,-104.9111707,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
62000093,King Soopers - Quebec Street,KINGSOOPERS,2810 Quebec St,Denver,CO,80207,3033333223,39.756482,-104.901587,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
62000026,King Soopers - SOUTHMOOR,KINGSOOPERS,6470 E Hampden Ave,Denver,CO,80222,3037581210,39.6518119,-104.9141888,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
62000001,King Soopers - Speer Blvd,KINGSOOPERS,1331 Speer Blvd,Denver,CO,80204,3035715566,39.7374922,-104.9979695,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
62000115,King Soopers - Union Station,KINGSOOPERS,1950 Chestnut Pl,Denver,CO,80202,3036782434,39.757185,-104.998818,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
62000072,King Soopers - University Hills,KINGSOOPERS,2750 S Colorado Blvd,Denver,CO,80222,3035120122,39.6667598,-104.9368423,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000056,King Soopers - W Evans Ave,KINGSOOPERS,2727 W Evans Ave,Denver,CO,80219,3039362375,39.6801188,-105.0211474,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
62000007,King Soopers - W Florida Ave,KINGSOOPERS,5125 W Florida Ave,Denver,CO,80219,3039367493,39.690877,-105.05212470000001,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
62000090,King Soopers - Sloans Lake Edgewater,KINGSOOPERS,1725 Sheridan Blvd,Edgewater,CO,80214,3032374988,39.7448867,-105.0560734,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000065,King Soopers - Englewood Pkwy and S Broadway,KINGSOOPERS,101 Englewood Pkwy,Englewood,CO,80110,3037610013,39.6557799,-104.989428,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
62000109,King Soopers - Federal and Belleview,KINGSOOPERS,5050 S Federal Blvd,Englewood,CO,80110,3037982521,39.6251596,-105.0237356,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
62000111,King Soopers Fresh Fare - Fresh Fare,KINGSOOPERS,3495 S University Blvd,Englewood,CO,80113,3038062760,39.653723,-104.960738,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
62000138,King Soopers - Highway 287 and Arapahoe Road,KINGSOOPERS,2900 Arapahoe Rd,Erie,CO,80026,3033011150,40.012189,-105.100416,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
62000129,King Soopers Marketplace - VISTA RIDGE,KINGSOOPERS,1891 State Highway 7,Erie,CO,80516,3037294161,40.002236,-105.009925,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
62000064,King Soopers - Bergen Park,KINGSOOPERS,1173 Bergen Pkwy,Evergreen,CO,80439,3036748249,39.6934687,-105.3585441,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000147,King Soopers - Woodman  Falcon,KINGSOOPERS,7530 Falcon Market Pl,Falcon,CO,80831,7192340660,38.9432065,-104.61041,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
62000105,King Soopers - Firestone,KINGSOOPERS,6110 Firestone Blvd,Firestone,CO,80504,3036824160,40.1590859,-104.9395489,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
62000009,King Soopers - CEDARWOOD,KINGSOOPERS,1015 S Taft Hill Rd,Fort Collins,CO,80521,9702214943,40.5741644,-105.1169274,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000073,King Soopers - JFK Parkway,KINGSOOPERS,4503 John F Kennedy Pkwy,Fort Collins,CO,80525,9702235759,40.525076,-105.0734131,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000146,King Soopers - Midtown Marketplace,KINGSOOPERS,2535 S College Ave,Fort Collins,CO,80525,9702120350,40.5539629,-105.0789946,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,57
62000097,King Soopers - Timberline,KINGSOOPERS,2602 S Timberline Rd,Fort Collins,CO,80525,9702675100,40.5519348,-105.038032,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
62000099,King Soopers Marketplace - North College Marketplace,KINGSOOPERS,1842 N College Ave,Fort Collins,CO,80524,9704946940,40.612292,-105.073371,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,44
62000153,King Soopers - Fountain King Soopers,KINGSOOPERS,6255 Sawcut Pt,Fountain,CO,80817,7193599070,38.7204448,-104.71195,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
62000154,King Soopers - Frederick,KINGSOOPERS,5801 Silverstone Dr,Frederick,CO,80504,3033271090,40.089792,-104.94377,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
62000124,King Soopers - Glendale,KINGSOOPERS,4600 Leetsdale Dr,Glendale,CO,80246,3033203100,39.7080291,-104.9325168,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,50
62000082,King Soopers - Golden Road,KINGSOOPERS,17171 S Golden Rd,Golden,CO,80401,3032795458,39.7394682,-105.1929724,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
62000032,King Soopers - University Square,KINGSOOPERS,2712 11Th Ave,Greeley,CO,80631,9703539660,40.3924487,-104.6946411,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
62000011,King Soopers - Westlake,KINGSOOPERS,2100 35Th Ave,Greeley,CO,80634,9703391700,40.404757,-104.733193,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
62000117,King Soopers Marketplace - North Gate Village,KINGSOOPERS,6922 W 10Th St,Greeley,CO,80634,9703924140,40.4196403,-104.7924536,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,53
62000100,King Soopers - Belleview Square,KINGSOOPERS,4910 S Yosemite St,Greenwood Village,CO,80111,3037939080,39.626581,-104.8840296,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
62000096,King Soopers - The Orchards on Holly,KINGSOOPERS,6000 S Holly St,Greenwood Village,CO,80111,7204883401,39.607694,-104.920695,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000110,King Soopers - Quebec St Highland Ranch,KINGSOOPERS,8673 S Quebec St,Highlands Ranch,CO,80130,3036834994,39.5589536,-104.9077514,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000108,King Soopers - Red Cedar Drive,KINGSOOPERS,4000 Red Cedar Dr,Highlands Ranch,CO,80126,3036837383,39.5253356,-104.9401432,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,34
62000027,King Soopers - University and Colorado,KINGSOOPERS,9551 S University Blvd,Highlands Ranch,CO,80126,3034703216,39.5422823,-104.9441651,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,39
62000008,King Soopers - Wildcat Reserve,KINGSOOPERS,2205 W Wildcat Reserve Pkwy,Highlands Ranch,CO,80129,7203444503,39.5366036,-105.0136219,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000127,King Soopers - Belmar,KINGSOOPERS,7984 W Alameda Ave,Lakewood,CO,80226,3039142060,39.7094864,-105.0853259,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000040,King Soopers - GREEN MOUNTAIN,KINGSOOPERS,12043 W Alameda Pkwy,Lakewood,CO,80228,3039888000,39.7087615,-105.1372612,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000031,King Soopers - Jewell and Wadsworth,KINGSOOPERS,1927 S Wadsworth Blvd,Lakewood,CO,80227,3039858795,39.681512,-105.0832565,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
62000059,King Soopers - Lakewood Square,KINGSOOPERS,1545 S Kipling Pkwy,Lakewood,CO,80232,3039898180,39.6904696,-105.1195288,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
62000060,King Soopers - Quail Street,KINGSOOPERS,1555 Quail St,Lakewood,CO,80215,3032331511,39.7421331,-105.1252884,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,24
62000041,King Soopers - Coalmine and Pierce,KINGSOOPERS,6760 S Pierce St,Littleton,CO,80128,3039792280,39.5935264,-105.0719862,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
62000078,King Soopers - Columbine Knolls Village,KINGSOOPERS,8126 S Wadsworth Blvd,Littleton,CO,80128,7209814391,39.5684575,-105.0814688,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000050,King Soopers - Governors Plaza,KINGSOOPERS,9820 W Belleview Ave,Littleton,CO,80123,3039789618,39.6232855,-105.1074858,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
62000025,King Soopers - KEN CARYL,KINGSOOPERS,11747 W Ken Caryl Ave,Littleton,CO,80127,3039335100,39.582149,-105.130835,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
62000131,King Soopers - Littleton and Broadway,KINGSOOPERS,100 W Littleton Blvd,Littleton,CO,80120,3036153000,39.6121466,-104.9899197,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
62000122,King Soopers - Mineral and Broadway,KINGSOOPERS,7901 S Broadway,Littleton,CO,80122,3037385700,39.5726648,-104.9909341,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
62000080,King Soopers - Hover Street,KINGSOOPERS,995 S Hover St,Longmont,CO,80501,3037020099,40.1505653,-105.1340736,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
62000042,King Soopers - North Main,KINGSOOPERS,2255 Main St,Longmont,CO,80501,3037727950,40.1988602,-105.1042149,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000102,King Soopers - Pace Street,KINGSOOPERS,1611 Pace St,Longmont,CO,80504,3037767570,40.1865818,-105.0758797,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
62000013,King Soopers - LOUISVILLE,KINGSOOPERS,1375 E South Boulder Rd,Louisville,CO,80027,3036731800,39.9884018,-105.1242444,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000142,King Soopers Marketplace - King Soopers Marketplace,KINGSOOPERS,1171 W Dillon Rd,Louisville,CO,80027,3032141200,39.963114,-105.167075,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
62000044,King Soopers - 29th Street Loveland,KINGSOOPERS,253 E 29Th St,Loveland,CO,80538,9706696222,40.425077,-105.075586,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000074,King Soopers - Eagle Drive Loveland,KINGSOOPERS,1275 Eagle Dr,Loveland,CO,80537,9706634125,40.3798139,-105.099627,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
62000088,King Soopers - Crossing at Stonegate,KINGSOOPERS,17031 Lincoln Ave,Parker,CO,80134,7208517750,39.5360557,-104.7906572,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000075,King Soopers - Stroh Ranch,KINGSOOPERS,12959 S Parker Rd,Parker,CO,80134,3038401223,39.4797451,-104.7606324,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000126,King Soopers Marketplace - Cottonwood Drive,KINGSOOPERS,17761 Cottonwood Dr,Parker,CO,80134,3033349540,39.560061,-104.782842,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,58
62000043,King Soopers - Northside on 29th Street,KINGSOOPERS,102 W 29Th St,Pueblo,CO,81008,7195440390,38.2975113,-104.6065535,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,23
62000012,King Soopers - Southside on Northern Avenue,KINGSOOPERS,3050 W Northern Ave,Pueblo,CO,81005,7195640590,38.2427856,-104.6457677,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
62000024,King Soopers - 104th and Washington,KINGSOOPERS,750 E 104Th Ave Unit A,Thornton,CO,80233,3034528657,39.883825,-104.976078,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
62000101,King Soopers - 136th and Colorado Blvd,KINGSOOPERS,13700 Colorado Blvd,Thornton,CO,80602,7208721630,39.9447021,-104.93790369999999,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
62000068,King Soopers - Mission Trace,KINGSOOPERS,3801 E 120Th Ave,Thornton,CO,80233,3034516955,39.9147253,-104.943554,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
62000116,King Soopers Marketplace - 136th and Quebec,KINGSOOPERS,13525 Quebec St,Thornton,CO,80602,7203564924,39.9412446,-104.9049402,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
62000062,King Soopers - 104th and Federal,KINGSOOPERS,10351 Federal Blvd,Westminster,CO,80260,3034043342,39.8831014,-105.027623,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
62000055,King Soopers - Wadsworth and Church Ranch,KINGSOOPERS,9983 Wadsworth Pkwy,Westminster,CO,80021,3034240670,39.8766399,-105.0981883,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
62000020,King Soopers - APPLEWOOD,KINGSOOPERS,3400 Youngfield St,Wheat Ridge,CO,80033,3032386486,39.7646004,-105.139917,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
62000057,King Soopers - Ridge Village on 38th Ave,KINGSOOPERS,5301 W 38th Ave,Wheat Ridge,CO,80212,3034257356,39.7703823,-105.0542489,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
62000104,King Soopers - Windsor,KINGSOOPERS,1520 Main St,Windsor,CO,80550,9706742830,40.4814382,-104.92761780000001,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
62000079,King Soopers - Dell Range Cheyenne,KINGSOOPERS,3702 Dell Range Blvd,Cheyenne,WY,82009,3076380014,41.1613168,-104.764616,,False,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
01100260,Kroger - Corner Village,KROGER,300 N Dean Rd,Auburn,AL,36830,3348211325,32.6105645,-85.463195,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
02600854,Kroger - Decatur,KROGER,1101 Beltline RD SE STE A,Decatur,AL,35601,2563509770,34.5601579,-86.9763541,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
02600894,Kroger - Crestwood Shopping Center,KROGER,241 Highway 31 SW Ste K,Hartselle,AL,35640,2567736413,34.4394583,-86.9428297,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,25
02600517,Kroger - Kroger Moores Mill Road Huntsville,KROGER,6070 Moores Mill Rd,Huntsville,AL,35811,2568525770,34.800504,-86.534893,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
02600508,Kroger - Kroger Oakwood Ave Huntsville,KROGER,2110 Oakwood Ave Nw,Huntsville,AL,35810,2565360715,34.750633,-86.600692,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
02600849,Kroger - Logan Square,KROGER,8404 Memorial Pkwy Sw,Huntsville,AL,35802,2568815696,34.6566463,-86.5712873,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
02600677,Kroger - Watercress,KROGER,7090 Highway 72 W,Huntsville,AL,35806,2567260600,34.757011,-86.711877,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
01100310,Kroger - Lanett,KROGER,1401 S Gilmer Ave,Lanett,AL,36863,3346442100,32.855689,-85.190821,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
02600606,Kroger - Kroger County Line Rd,KROGER,8855 Highway 72 W,Madison,AL,35758,2568704350,34.744504,-86.784721,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,19
02600605,Kroger - Midtown Marketplace,KROGER,4579 Wall Triana Hwy,Madison,AL,35758,2564610914,34.7087169,-86.7488221,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
01100631,Kroger - Tiger Town,KROGER,2460 Enterprise Dr,Opelika,AL,36801,3347372643,32.6207323,-85.4116953,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,41
02500687,Kroger - Batesville AR,KROGER,303 S Saint Louis St,Batesville,AR,72501,8707932143,35.7761297,-91.639709,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,18
02500637,Kroger - Benton - Military Rd,KROGER,1410 Military Rd,Benton,AR,72015,5017760301,34.578061,-92.5776107,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
02500629,Kroger Marketplace - Benton Marketplace,KROGER,20820 Interstate 30 N,Benton,AR,72019,5015743880,34.61071,-92.53078,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,48
02500465,Kroger - Blytheville,KROGER,400 W Moultrie Dr,Blytheville,AR,72315,8707637524,35.9371785,-89.9069518,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
02500613,Kroger - Cabot,KROGER,1295 W Main St,Cabot,AR,72023,5016285185,34.9752199,-92.028805,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
02500652,Kroger - Conway - Oak St,KROGER,101 Oak St,Conway,AR,72032,5013298009,35.0904062,-92.4284337,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
02500625,Kroger Marketplace - Conway Marketplace,KROGER,855 Salem Rd,Conway,AR,72034,5013293628,35.089251,-92.4723198,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
02500619,Kroger - Hot Springs - Airport,KROGER,215 Airport Rd,Hot Springs,AR,71913,5016233340,34.4882784,-93.087213,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
02500590,Kroger - Hot Springs - Central,KROGER,3341 Central Ave,Hot Springs,AR,71913,5016240259,34.4738846,-93.0591943,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
02500621,Kroger - Hot Springs - Mall,KROGER,4407 Central Ave,Hot Springs,AR,71913,5015257083,34.4503642,-93.0744193,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
02500614,Kroger - Jacksonville,KROGER,103 Gregory Pl,Jacksonville,AR,72076,5019820151,34.8791531,-92.1101049,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,21
02500409,Kroger Marketplace - Jonesboro Marketplace,KROGER,1725 S Caraway Rd,Jonesboro,AR,72401,8709729990,35.823776,-90.679944,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,43
02500582,Kroger - Colony West,KROGER,10300 N Rodney Parham Rd,Little Rock,AR,72227,5012276364,34.7683326,-92.3879841,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
02500550,Kroger - E Roosevelt,KROGER,1100 E Roosevelt Rd,Little Rock,AR,72206,5013750585,34.7248922,-92.2609776,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,20
02500627,Kroger - Geyer Springs,KROGER,8824 Geyer Springs Rd,Little Rock,AR,72209,5015682330,34.6700644,-92.3458356,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,27
02500636,Kroger - Hillcrest,KROGER,614 Beechwood St,Little Rock,AR,72205,5016660102,34.7567667,-92.3248647,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,30
02500630,Kroger - Markham,KROGER,8415 W Markham St,Little Rock,AR,72205,5012277262,34.7518831,-92.3682139,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,31
02500644,Kroger - The Heights,KROGER,1900 N Polk St,Little Rock,AR,72207,5016634748,34.7695589,-92.33521,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,32
02500622,Kroger Marketplace - Cantrell Marketplace,KROGER,14000 Cantrell Rd,Little Rock,AR,72223,5012254588,34.804101,-92.428925,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,43
02500623,Kroger Marketplace - Chenal Marketplace,KROGER,16105 Chenal Pkwy Ste B,Little Rock,AR,72223,5012177910,34.7561924,-92.4490834,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,42
02500606,Kroger - Maumelle,KROGER,110 Commons Dr,Maumelle,AR,72113,5012107670,34.8478559,-92.4084377,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,37
02500638,Kroger - Camp Robinson,KROGER,4401 Camp Robinson Rd,North Little Rock,AR,72118,5017586858,34.7950808,-92.2729244,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,26
02500642,Kroger - Indian Hills,KROGER,6929 John F Kennedy Blvd,North Little Rock,AR,72116,5018350400,34.8195081,-92.2386516,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,38
02500639,Kroger - McCain,KROGER,2509 Mccain Blvd,North Little Rock,AR,72116,5017588660,34.7978933,-92.235763,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,33
02500624,Kroger - Russellville,KROGER,1109 W Main St,Russellville,AR,72801,4798903400,35.2795664,-93.1435668,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,28
02500469,Kroger - W Memphis,KROGER,300 S Service Rd,West Memphis,AR,72301,8707322692,35.167868,-90.191514,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,29
01100397,Kroger - Butler Creek,KROGER,3330 Cobb Pkwy NW Ste 200,Acworth,GA,30101,7709758652,34.036344,-84.6770134,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,35
01100291,Kroger - Cherokee Commons,KROGER,6199 Highway 92,Acworth,GA,30102,7709249102,34.0904699,-84.585295,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T20:17:21.472587+00:00,36
