location_id,name,brand,address,city,state,zip_code,phone,latitude,longitude,website,is_kroger_banner,status,status_basis,source,api_collected_at_utc
02100837,Kroger - Kroger Warsaw,KROGER,2211 E Center St,Warsaw,IN,46580,5742678848.0,41.239491,-85.826686,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02100970,Kroger - 161st Spring Mill Kroger,KROGER,150 W 161St St,Westfield,IN,46074,3178676314.0,40.0219555,-86.1614019,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02100983,Kroger - Carey Road Kroger,KROGER,17447 Carey Rd,Westfield,IN,46074,3178671002.0,40.040947,-86.1054867,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02100333,Kroger - Kroger Boone Village,KROGER,5 Boone Vlg,Zionsville,IN,46077,3178732366.0,39.95092,-86.27676,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02100332,Kroger - Kroger Michigan Rd and 106,KROGER,10679 N Michigan Rd,Zionsville,IN,46077,3177332560.0,39.943416,-86.236097,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02900796,Kroger - Diederich,KROGER,370 Diederich Blvd,Ashland,KY,41101,6063258911.0,38.501485,-82.6816677,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02900783,Kroger - Mid Town,KROGER,711 Martin Luther King Jr Blvd,Ashland,KY,41101,6063258231.0,38.4776993,-82.6497272,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400408,Kroger - W John Rowan,KROGER,102 W John Rowan Blvd,Bardstown,KY,40004,5023482977.0,37.8287354,-85.4644758,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400359,Kroger - Bellevue Kroger,KROGER,53 Donnermeyer Dr,Bellevue,KY,41073,8594914210.0,39.0992898,-84.48185,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02600535,Kroger - ByPass - Riverside,KROGER,350 US 31W Byp,Bowling Green,KY,42101,2707965987.0,36.9965152,-86.4246741,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02600509,Kroger - Campbell Lane,KROGER,711 Campbell Ln,Bowling Green,KY,42104,2707830701.0,36.9597657,-86.4666655,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02600585,Kroger - Scottsville Road,KROGER,2945 Scottsville Rd,Bowling Green,KY,42104,2707809887.0,36.9432576,-86.4254048,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400903,Kroger - Riverridge Plaza,KROGER,568 Bypass Rd,Brandenburg,KY,40108,2704225464.0,37.9821953,-86.1628622,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400434,Kroger - Burlington,KROGER,1751 Patrick Dr,Burlington,KY,41005,8595864450.0,39.0180491,-84.6924703,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400369,Kroger - Green River Plaza,KROGER,399 Campbellsville Byp Ste 100,Campbellsville,KY,42718,2704656065.0,37.3413652,-85.3655237,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400710,Kroger - Hwy 227,KROGER,2549 Us Highway 227,Carrollton,KY,41008,5027325380.0,38.6576786,-85.1312397,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400410,Kroger - Cold Spring,KROGER,375 Cross Roads Blvd,Cold Spring,KY,41076,8594481170.0,39.00629,-84.420587,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400946,Kroger - Highland Hts Cold Sp,KROGER,70 Martha Layne Collins Blvd,Cold Spring,KY,41076,8597818808.0,39.0257363,-84.4535666,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400719,Kroger - Forest Hills SC,KROGER,1019 Cumberland Falls Hwy,Corbin,KY,40701,6065261717.0,36.9282786,-84.1050693,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400760,Kroger - Parkway SC,KROGER,14889 N Us Highway 25 E,Corbin,KY,40701,6065288630.0,36.9592084,-84.0752841,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400381,Kroger - 15th Madison,KROGER,1525 Madison Ave,Covington,KY,41011,8594311607.0,39.072869,-84.50848,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400392,Kroger - Latonia,KROGER,4303 Winston Ave,Covington,KY,41015,8596550700.0,39.0415197,-84.5091933,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400733,Kroger - Ridgefield KY,KROGER,200 Skywatch Dr,Danville,KY,40422,8592363987.0,37.6182779,-84.782804,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400971,Kroger - Kroger Edgewood Marketplace,KROGER,3073 Dixie Hwy,Edgewood,KY,41018,8593440222.0,39.019678,-84.588002,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400717,Kroger - Dolphin Hills,KROGER,3040 Dolphin Dr,Elizabethtown,KY,42701,2707374715.0,37.711977,-85.836152,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400362,Kroger - Towne Center,KROGER,111 Towne Dr,Elizabethtown,KY,42701,2707371707.0,37.734737,-85.888467,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400747,Kroger Marketplace - Kroger Marketplace Elizabethtown,KROGER,1479 Patriot Pkwy,Elizabethtown,KY,42701,2706002911.0,37.7151742,-85.9016523,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400364,Kroger - Mt Zion,KROGER,9950 Berberich Dr,Florence,KY,41042,8593723460.0,38.9579368,-84.6246617,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400466,Kroger Marketplace - Florence Marketplace,KROGER,7685 Mall Rd,Florence,KY,41042,8597955800.0,38.9969875,-84.6562035,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400477,Kroger - Ft Mitchell,KROGER,2150 Dixie Hwy,Fort Mitchell,KY,41017,8593310080.0,39.048838,-84.55298,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400397,Kroger - Brighton Park,KROGER,300 Brighton Park Blvd,Frankfort,KY,40601,5026954860.0,38.1991665,-84.8263297,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400368,Kroger - Franklin Square,KROGER,1309 US Highway 127 S Ste H,Frankfort,KY,40601,5028750124.0,38.1654418,-84.8953392,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400779,Kroger Marketplace - Marketplace Circle,KROGER,106 Market Place Cir,Georgetown,KY,40324,5028634807.0,38.186407,-84.568318,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400363,Kroger - Harrodsburg Marketplace,KROGER,844 S College St,Harrodsburg,KY,40330,8597340078.0,37.7461291,-84.8438973,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400409,Kroger Marketplace - Hebron KY Marketplace,KROGER,3105 N Bend Rd,Hebron,KY,41048,8599624900.0,39.0644282,-84.7069317,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02600522,Kroger - Hopkinsville,KROGER,1213 Skyline Dr,Hopkinsville,KY,42240,2708857606.0,36.8403472,-87.4764941,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
540FC309,Kroger - - Mt Zion Spirits mCFC,KROGER,251 E Mount Zion Rd ste FC215,Independence,KY,41051,,38.956028,-84.612121,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
540FC215,Kroger - - Mt Zion Spoke,KROGER,"251 E Mount Zion Rd, suite FC215",Independence,KY,41051,9999999999.0,38.956015,-84.612124,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400475,Kroger Marketplace - Independence Marketplace,KROGER,1700 Declaration Dr,Independence,KY,41051,8598981600.0,38.9286769,-84.5483376,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400394,Kroger - Hwy 53,KROGER,2034 S Highway 53,La Grange,KY,40031,5022220269.0,38.393055,-85.3674363,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400794,Kroger - Kroger Buckner,KROGER,2835 S Highway 393,LaGrange,KY,40031,5025304803.0,38.3804931,-85.4270019,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400913,Kroger - Anderson Crossing,KROGER,1300 Anderson Crossing Dr,Lawrenceburg,KY,40342,5028590234.0,38.0170723,-84.9102055,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400730,Kroger - E Main St,KROGER,705 E Main St,Lebanon,KY,40033,2706923591.0,37.5768044,-85.2340663,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400359,Kroger - Bryan Station,KROGER,1650 Bryan Station Rd,Lexington,KY,40505,8592935969.0,38.05921,-84.461204,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400737,Kroger - Chinoe,KROGER,1060 Chinoe Rd Ste 190,Lexington,KY,40502,8593354706.0,37.9968605,-84.4786723,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400361,Kroger - Gardenside - Power Alley,KROGER,1808 Alexandria Dr,Lexington,KY,40504,8592763556.0,38.0375535,-84.550596,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400808,Kroger - Harrodsburg Fuel,KROGER,4225 Harrodsburg Rd,Lexington,KY,40513,8592864379.0,37.9986829,-84.5799526,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400721,Kroger - Hartland Parkway,KROGER,4750 Hartland Pkwy,Lexington,KY,40515,8592732557.0,37.9620466,-84.4796292,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400784,Kroger - Lexington,KROGER,704 Euclid Ave,Lexington,KY,40502,8596873260.0,38.0306743,-84.4929085,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400768,Kroger - Meadowthorpe SC,KROGER,1600 Leestown Rd,Lexington,KY,40511,8592590933.0,38.0653327,-84.5271941,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400371,Kroger - Millpond Center,KROGER,3650 Boston Rd,Lexington,KY,40514,8592238088.0,37.9790016,-84.5501227,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400352,Kroger - Regency Center,KROGER,150 W Lowry Ln Ste 190,Lexington,KY,40503,8592786228.0,38.0064996,-84.5217367,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400347,Kroger - Tates Creek,KROGER,4101 Tates Creek Centre Dr,Lexington,KY,40517,8592731100.0,37.9705806,-84.4986704,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400767,Kroger Marketplace - Beaumont Centre,KROGER,3175 Beaumont Centre Cir,Lexington,KY,40513,8592191091.0,38.0228609,-84.5592469,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400407,Kroger Marketplace - Man-O-War,KROGER,3101 Richmond Rd,Lexington,KY,40509,8592686006.0,38.003241,-84.444936,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400797,Kroger Marketplace - Newtown Springs Marketplace,KROGER,760 Newtown Springs Dr,Lexington,KY,40511,8594028625.0,38.0819078,-84.488239,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400331,Kroger - Laurel Plaza,KROGER,1805 N Main St,London,KY,40741,6068644311.0,37.1387268,-84.1001766,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400409,Kroger - London Marketplace,KROGER,1732 Highway 192 W,London,KY,40741,6068781254.0,37.1068358,-84.0902733,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
540FC214,Kroger - - Louisville Spoke,KROGER,4325 Robards Ln,Louisville,KY,40218,9999999999.0,38.19714,-85.690893,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400350,Kroger - Auburndale,KROGER,5533 New Cut Rd,Louisville,KY,40214,5023617446.0,38.1445097,-85.7734632,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400502,Kroger - Ballardsville Kroger,KROGER,10010 Ballardsville Rd,Louisville,KY,40241,5023573500.0,38.3149495,-85.559538,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400729,Kroger - Bashford Manor,KROGER,3616 Buechel Byp,Louisville,KY,40218,5024566522.0,38.1981914,-85.6636624,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400327,Kroger - Broadway,KROGER,2710 W Broadway,Louisville,KY,40211,5027783346.0,38.2485162,-85.7969256,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400360,Kroger - Cedar Springs,KROGER,6900 Bardstown Rd,Louisville,KY,40291,5022392115.0,38.146193,-85.5879364,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400752,Kroger - Central Station,KROGER,3165 S 2Nd St,Louisville,KY,40208,5023686075.0,38.2025911,-85.7613734,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400224,Kroger - Cliftboro Plaza,KROGER,2200 Brownsboro Rd,Louisville,KY,40206,5028971133.0,38.257894,-85.7042945,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400376,Kroger - Festival On The Court,KROGER,4501 Outer Loop,Louisville,KY,40219,5029692855.0,38.1399491,-85.6795056,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400753,Kroger - Germantown Square SC,KROGER,1265 Goss Ave,Louisville,KY,40217,5026340724.0,38.226478,-85.730608,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400339,Kroger - Highlands Kroger,KROGER,2440 Bardstown Rd,Louisville,KY,40205,5024599805.0,38.22326,-85.68745,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400186,Kroger - Holiday Manor Shopping Center,KROGER,2219 Holiday Manor Ctr,Louisville,KY,40222,5024256960.0,38.2839231,-85.6306183,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400365,Kroger - Louisville,KROGER,6745 Beulah Church Rd,Louisville,KY,40228,5023570900.0,38.12007,-85.61221,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400346,Kroger - McMahan Plaza,KROGER,3039 Breckenridge Ln,Louisville,KY,40220,5024526445.0,38.217455,-85.626244,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400763,Kroger - N 35th St,KROGER,520 N 35Th St,Louisville,KY,40212,5027763713.0,38.2703515,-85.805585,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400309,Kroger - Plainview Village,KROGER,9812 Linn Station Rd,Louisville,KY,40223,5024230943.0,38.2259742,-85.5761691,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400292,Kroger - Pleasure Ridge Plaza,KROGER,7509 Terry Rd,Louisville,KY,40258,5029358954.0,38.1425588,-85.8702299,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400400,Kroger - Poplar Level,KROGER,4009 Poplar Level Rd,Louisville,KY,40213,5024543914.0,38.2020235,-85.7077707,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400739,Kroger - Shops of Forest Springs,KROGER,12450 La Grange Rd,Louisville,KY,40245,5022411311.0,38.290685,-85.508474,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400366,Kroger - Southgate,KROGER,5001 Mud Ln,Louisville,KY,40229,5029627744.0,38.0892166,-85.6706097,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400707,Kroger - Springhurst,KROGER,9440 Brownsboro Rd,Louisville,KY,40241,5024258542.0,38.3053948,-85.5751607,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400379,Kroger - Stony Brook,KROGER,9080 Taylorsville Rd,Louisville,KY,40299,5024918805.0,38.212642,-85.591978,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400743,Kroger - Tyler Center,KROGER,12611 Taylorsville Rd Ste 102,Louisville,KY,40299,5022610251.0,38.1887948,-85.5190563,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400780,Kroger - Valley Commons,KROGER,10645 Dixie Hwy,Louisville,KY,40272,5029375205.0,38.098672,-85.8696973,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400764,Kroger - Westport Plaza,KROGER,9501 Westport Rd,Louisville,KY,40241,5024250065.0,38.2883838,-85.5745714,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400785,Kroger Marketplace - Kroger Marketplace Dixie Hwy,KROGER,4915A Dixie Hwy,Louisville,KY,40216,5024488215.0,38.167742,-85.826118,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400563,Kroger - Island Ford Shops,KROGER,545 Island Ford Rd,Madisonville,KY,42431,2708211059.0,37.3495886,-87.4898361,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400420,Kroger - Maysville,KROGER,381 Market Square Dr,Maysville,KY,41056,6069563140.0,38.626588,-83.790516,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400355,Kroger - Village Square,KROGER,515 N 12Th St,Middlesboro,KY,40965,6062483410.0,36.613695,-83.7048852,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400356,Kroger - Eastgate SC,KROGER,12501 Shelbyville Rd,Middletown,KY,40243,5022447957.0,38.245021,-85.520782,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400734,Kroger - Trademore Center,KROGER,300 Kroger CTR,Morehead,KY,40351,6067847529.0,38.1920522,-83.4852587,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400712,Kroger - Indian Mound Dr,KROGER,810 Indian Mound Dr,Mount Sterling,KY,40353,8594974314.0,38.061095,-83.953677,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400758,Kroger - Eastbrooke Pkwy,KROGER,234 Eastbrooke Pkwy,Mount Washington,KY,40047,5025381240.0,38.0566759,-85.5369129,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02500435,Kroger - Murray,KROGER,808 N 12Th St,Murray,KY,42071,2707593021.0,36.6250487,-88.3128289,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400473,Kroger - Newport,KROGER,20 W 6th St,Newport,KY,41071,8596632260.0,39.0894902,-84.494807,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
01400423,Kroger Marketplace - I-471 Memorial Pkwy Carothers Rd,KROGER,130 Pavilion Pkwy,Newport,KY,41071,8592925640.0,39.0902737,-84.4783988,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400708,Kroger - Bellerive Plaza,KROGER,170 Bellerive Blvd,Nicholasville,KY,40356,8592191058.0,37.984358,-84.589651,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400766,Kroger - Brannon Crossing,KROGER,200 E Brannon Rd,Nicholasville,KY,40356,8599714300.0,37.9545949,-84.5362087,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400713,Kroger - Kimberly Square,KROGER,995 S Main St,Nicholasville,KY,40356,8598871201.0,37.8656145,-84.5810068,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400336,Kroger - Commerce Plaza,KROGER,2308 Highway 144,Owensboro,KY,42303,2709261433.0,37.7786262,-87.0805567,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400718,Kroger - Starlite Drive,KROGER,1670 Starlite Dr,Owensboro,KY,42301,2709261607.0,37.7543167,-87.1507249,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400770,Kroger - Wesleyan Park Plaza,KROGER,2630 Frederica St,Owensboro,KY,42301,2706849411.0,37.7502708,-87.1138636,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02500250,Kroger - Hannan Plaza,KROGER,501 Lone Oak Rd,Paducah,KY,42003,2704438806.0,37.0630583,-88.6408623,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02500338,Kroger - Paducah - Southside,KROGER,3275 Irvin Cobb Dr,Paducah,KY,42003,2704422043.0,37.0513042,-88.5701865,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02500414,Kroger - Park Ave,KROGER,3141 Park Ave,Paducah,KY,42001,2704440596.0,37.0857824,-88.6464939,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400873,Kroger - Copper Creek SC,KROGER,100 Copper Creek Dr,Powderly,KY,42367,2703386661.0,37.2329598,-87.1609475,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400389,Kroger - Prospect Village,KROGER,5929 Timber Ridge Dr,Prospect,KY,40059,5022922464.0,38.3401873,-85.6213966,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400705,Kroger Marketplace - Richmond Plaza,KROGER,890 Richmond Plz,Richmond,KY,40475,8596241092.0,37.7313245,-84.2739544,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400900,Kroger - Northridge,KROGER,181 S Highway 127,Russell Springs,KY,42642,2702167007.0,37.0636421,-85.0716963,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400387,Kroger - Woodlawn SC,KROGER,291 N Hubbards Ln Ste 130,Saint Matthews,KY,40207,5028958332.0,38.2584937,-85.6367782,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400777,Kroger Marketplace - Hi-Point SC,KROGER,311 Boone Station Rd,Shelbyville,KY,40065,5026331625.0,38.2157434,-85.2063739,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400728,Kroger - Shepherds Crossing,KROGER,185 Adam Shepherd Pkwy,Shepherdsville,KY,40165,5025437242.0,37.9917289,-85.7107807,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400757,Kroger - Tradewinds SC,KROGER,181 S Highway 27,Somerset,KY,42501,6066785147.0,37.0908091,-84.619284,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400745,Kroger Marketplace - Kroger Marketplace Stonegate Ctr,KROGER,50 Stonegate Ctr,Somerset,KY,42501,6066780202.0,37.05772,-84.626986,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
02400411,Kroger - W College Ave,KROGER,179 W College Ave,Stanton,KY,40380,6066632873.0,37.8443276,-83.8617452,,True,active,Returned by Kroger official Locations API on 2026-09-01,Kroger official Locations API,2026-09-01T18:57:47.243730+00:00
